GPK	Generic	Shape	Route	DoseType	Dep	CVL	PVL	DiluentVol	Diluent	MinAge	MaxAge	MinWeight	MaxWeight	MinDose	MaxDose	Solutions	MinVol	MaxVol	MinPerc	MaxPerc	MinTime	MaxTime	MinRate	MaxRate	RateUnit	Substance	Unit	Quantities	MinQty	MaxQty	MinConc	MaxConc
15482	flucloxacilline pdr v injvlst  500mg	poeder voor injectievloeistof	iv		PICU			1								NaCl;gluc5;gluc10										flucloxacilline						
15482	flucloxacilline pdr v injvlst  500mg	poeder voor injectievloeistof	iv		NICU			1								NaCl;gluc5;gluc10										flucloxacilline						
15490	flucloxacilline pdr v injvlst 1000mg	poeder voor injectievloeistof	im		ICC			1								NaCl;gluc5;gluc10										flucloxacilline						
15490	flucloxacilline pdr v injvlst 1000mg	poeder voor injectievloeistof	im		PICU			1								NaCl;gluc5;gluc10										flucloxacilline						
15490	flucloxacilline pdr v injvlst 1000mg	poeder voor injectievloeistof	im		NICU			1								NaCl;gluc5;gluc10										flucloxacilline						
15490	flucloxacilline pdr v injvlst 1000mg	poeder voor injectievloeistof	iv		ICC			1								NaCl;gluc5;gluc10										flucloxacilline						
15490	flucloxacilline pdr v injvlst 1000mg	poeder voor injectievloeistof	iv		PICU			1								NaCl;gluc5;gluc10										flucloxacilline						
15490	flucloxacilline pdr v injvlst 1000mg	poeder voor injectievloeistof	iv		NICU			1								NaCl;gluc5;gluc10										flucloxacilline						
85693	fluconazol infvlst 2mg/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										fluconazol						
85693	fluconazol infvlst 2mg/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										fluconazol						
85693	fluconazol infvlst 2mg/ml	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										fluconazol						
38938	flucytosine infvlst 10mg/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										flucytosine						
38938	flucytosine infvlst 10mg/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										flucytosine						
38938	flucytosine infvlst 10mg/ml	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										flucytosine						
69760	flumazenil injvlst 0,1mg/ml	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										flumazenil						
69760	flumazenil injvlst 0,1mg/ml	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										flumazenil						
69760	flumazenil injvlst 0,1mg/ml	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										flumazenil						
52612	fluoresceine injvlst 100mg/ml (di-na-zout)	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										fluoresceine						
52612	fluoresceine injvlst 100mg/ml (di-na-zout)	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										fluoresceine						
52612	fluoresceine injvlst 100mg/ml (di-na-zout)	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										fluoresceine						
8168	flupentixol injvlst  20mg/ml	injectievloeistof	im		ICC			0								NaCl;gluc5;gluc10										flupentixol						
8168	flupentixol injvlst  20mg/ml	injectievloeistof	im		PICU			0								NaCl;gluc5;gluc10										flupentixol						
8168	flupentixol injvlst  20mg/ml	injectievloeistof	im		NICU			0								NaCl;gluc5;gluc10										flupentixol						
102695	folinezuur injvlst 10mg/ml	injectievloeistof	im		ICC			0								NaCl;gluc5;gluc10										folinezuur						
102695	folinezuur injvlst 10mg/ml	injectievloeistof	im		PICU			0								NaCl;gluc5;gluc10										folinezuur						
102695	folinezuur injvlst 10mg/ml	injectievloeistof	im		NICU			0								NaCl;gluc5;gluc10										folinezuur						
102695	folinezuur injvlst 10mg/ml	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										folinezuur						
102695	folinezuur injvlst 10mg/ml	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										folinezuur						
102695	folinezuur injvlst 10mg/ml	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										folinezuur						
129321	fondaparinux injvlst 5mg/ml	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										fondaparinux						
129321	fondaparinux injvlst 5mg/ml	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										fondaparinux						
129321	fondaparinux injvlst 5mg/ml	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										fondaparinux						
134902	fosaprepitant infusiepoeder 150mg	poeder voor oplossing voor infusie	iv		ICC			1								NaCl;gluc5;gluc10										fosaprepitant						
134902	fosaprepitant infusiepoeder 150mg	poeder voor oplossing voor infusie	iv		PICU			1								NaCl;gluc5;gluc10										fosaprepitant						
134902	fosaprepitant infusiepoeder 150mg	poeder voor oplossing voor infusie	iv		NICU			1								NaCl;gluc5;gluc10										fosaprepitant						
75760	foscarnet infvlst 24mg/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										foscarnet						
75760	foscarnet infvlst 24mg/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										foscarnet						
75760	foscarnet infvlst 24mg/ml	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										foscarnet						
159506	fosfomycine infusiepoeder 4g	poeder voor oplossing voor infusie	iv		ICC			1								NaCl;gluc5;gluc10										fosfomycine						
159506	fosfomycine infusiepoeder 4g	poeder voor oplossing voor infusie	iv		PICU			1								NaCl;gluc5;gluc10										fosfomycine						
159506	fosfomycine infusiepoeder 4g	poeder voor oplossing voor infusie	iv		NICU			1								NaCl;gluc5;gluc10										fosfomycine						
16802	furosemide infopl conc 10mg/ml	concentraat voor oplossing voor infusie	iv		ICC			0								NaCl;gluc5;gluc10										furosemide						
16802	furosemide infopl conc 10mg/ml	concentraat voor oplossing voor infusie	iv		PICU			0								NaCl;gluc5;gluc10										furosemide						
16802	furosemide infopl conc 10mg/ml	concentraat voor oplossing voor infusie	iv		NICU			0								NaCl;gluc5;gluc10										furosemide						
6262	furosemide injectievlst 10mg/ml	injectievloeistof	im		ICC			0								NaCl;gluc5;gluc10										furosemide						
6262	furosemide injectievlst 10mg/ml	injectievloeistof	im		PICU			0								NaCl;gluc5;gluc10										furosemide						
6262	furosemide injectievlst 10mg/ml	injectievloeistof	im		NICU			0								NaCl;gluc5;gluc10										furosemide						
6262	furosemide injectievlst 10mg/ml	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										furosemide						
6262	furosemide injectievlst 10mg/ml	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										furosemide						
6262	furosemide injectievlst 10mg/ml	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										furosemide						
133965	fytomenadion injvlst 10mg/ml (par/oraal)	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										fytomenadion						
133965	fytomenadion injvlst 10mg/ml (par/oraal)	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										fytomenadion						
133965	fytomenadion injvlst 10mg/ml (par/oraal)	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										fytomenadion						
133965	fytomenadion injvlst 10mg/ml (par/oraal)	injectievloeistof	im		ICC			0								NaCl;gluc5;gluc10										fytomenadion						
133965	fytomenadion injvlst 10mg/ml (par/oraal)	injectievloeistof	im		PICU			0								NaCl;gluc5;gluc10										fytomenadion						
133965	fytomenadion injvlst 10mg/ml (par/oraal)	injectievloeistof	im		NICU			0								NaCl;gluc5;gluc10										fytomenadion						
72532	ganciclovir pdr v infvlst 500mg	poeder voor oplossing voor infusie	iv		ICC			1								NaCl;gluc5;gluc10										ganciclovir						
72532	ganciclovir pdr v infvlst 500mg	poeder voor oplossing voor infusie	iv		PICU			1								NaCl;gluc5;gluc10										ganciclovir						
72532	ganciclovir pdr v infvlst 500mg	poeder voor oplossing voor infusie	iv		NICU			1								NaCl;gluc5;gluc10										ganciclovir						
91189	gelatine, gemodificeerd infvlst 40mg/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										gelatine, gemodificeerd						
91189	gelatine, gemodificeerd infvlst 40mg/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										gelatine, gemodificeerd						
91189	gelatine, gemodificeerd infvlst 40mg/ml	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										gelatine, gemodificeerd						
3689	gentamicine injvlst 10mg/ml	injectievloeistof	im		ICC			0								NaCl;gluc5;gluc10										gentamicine						
3689	gentamicine injvlst 10mg/ml	injectievloeistof	im		PICU			0								NaCl;gluc5;gluc10										gentamicine						
3689	gentamicine injvlst 10mg/ml	injectievloeistof	im		NICU			0								NaCl;gluc5;gluc10										gentamicine						
3689	gentamicine injvlst 10mg/ml	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										gentamicine						
3689	gentamicine injvlst 10mg/ml	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										gentamicine						
3689	gentamicine injvlst 10mg/ml	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										gentamicine						
15741	gentamicine injvlst 40mg/ml	injectievloeistof	im		ICC			0								NaCl;gluc5;gluc10										gentamicine						
15741	gentamicine injvlst 40mg/ml	injectievloeistof	im		PICU			0								NaCl;gluc5;gluc10										gentamicine						
15741	gentamicine injvlst 40mg/ml	injectievloeistof	im		NICU			0								NaCl;gluc5;gluc10										gentamicine						
15741	gentamicine injvlst 40mg/ml	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										gentamicine						
15741	gentamicine injvlst 40mg/ml	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										gentamicine						
15741	gentamicine injvlst 40mg/ml	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										gentamicine						
15849	glucagon pdr v injvlst  1mg	poeder voor injectievloeistof	im		ICC			1								NaCl;gluc5;gluc10										glucagon						
15849	glucagon pdr v injvlst  1mg	poeder voor injectievloeistof	im		PICU			1								NaCl;gluc5;gluc10										glucagon						
15849	glucagon pdr v injvlst  1mg	poeder voor injectievloeistof	im		NICU			1								NaCl;gluc5;gluc10										glucagon						
15849	glucagon pdr v injvlst  1mg	poeder voor injectievloeistof	iv		ICC			1								NaCl;gluc5;gluc10										glucagon						
15849	glucagon pdr v injvlst  1mg	poeder voor injectievloeistof	iv		PICU			1								NaCl;gluc5;gluc10										glucagon						
15849	glucagon pdr v injvlst  1mg	poeder voor injectievloeistof	iv		NICU			1								NaCl;gluc5;gluc10										glucagon						
61905	glucose infvlst  50mg/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										glucose						
61905	glucose infvlst  50mg/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										glucose						
61905	glucose infvlst  50mg/ml	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										glucose						
61913	glucose infvlst 100mg/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										glucose						
61913	glucose infvlst 100mg/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										glucose						
61913	glucose infvlst 100mg/ml	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										glucose						
159298	glucose infvlst 150mg/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										glucose						
159298	glucose infvlst 150mg/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										glucose						
159298	glucose infvlst 150mg/ml	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										glucose						
76783	glucose infvlst 200mg/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										glucose						
76783	glucose infvlst 200mg/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										glucose						
76783	glucose infvlst 200mg/ml	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										glucose						
62014	glucose infvlst 500mg/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										glucose						
62014	glucose infvlst 500mg/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										glucose						
62014	glucose infvlst 500mg/ml	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										glucose						
61921	glucose/nacl infvlst  25/4,5mg/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										natriumchloride						
61921	glucose/nacl infvlst  25/4,5mg/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										natriumchloride						
61921	glucose/nacl infvlst  25/4,5mg/ml	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										natriumchloride						
179930	glucose/nacl infvlst  50/9mg/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										natriumchloride						
179930	glucose/nacl infvlst  50/9mg/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										natriumchloride						
179930	glucose/nacl infvlst  50/9mg/ml	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										natriumchloride						
92800	glycerofosforzuur infopl conc 1mmol/ml (fosfaat)	concentraat voor oplossing voor infusie	iv		ICC			0								NaCl;gluc5;gluc10										glycerofosforzuur						
92800	glycerofosforzuur infopl conc 1mmol/ml (fosfaat)	concentraat voor oplossing voor infusie	iv		PICU			0								NaCl;gluc5;gluc10										glycerofosforzuur						
92800	glycerofosforzuur infopl conc 1mmol/ml (fosfaat)	concentraat voor oplossing voor infusie	iv		NICU			0								NaCl;gluc5;gluc10										glycerofosforzuur						
71609	glycopyrronium injvlst 0,2mg/ml	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										glycopyrronium						
71609	glycopyrronium injvlst 0,2mg/ml	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										glycopyrronium						
71609	glycopyrronium injvlst 0,2mg/ml	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										glycopyrronium						
112968	granisetron infopl conc 1mg/ml	concentraat voor oplossing voor infusie	iv		ICC			0								NaCl;gluc5;gluc10										granisetron						
112968	granisetron infopl conc 1mg/ml	concentraat voor oplossing voor infusie	iv		PICU			0								NaCl;gluc5;gluc10										granisetron						
112968	granisetron infopl conc 1mg/ml	concentraat voor oplossing voor infusie	iv		NICU			0								NaCl;gluc5;gluc10										granisetron						
40150	haloperidol (depot) injvlst  50mg/ml decanoaat	injectievloeistof	im		ICC			0								NaCl;gluc5;gluc10										haloperidol						
40150	haloperidol (depot) injvlst  50mg/ml decanoaat	injectievloeistof	im		PICU			0								NaCl;gluc5;gluc10										haloperidol						
40150	haloperidol (depot) injvlst  50mg/ml decanoaat	injectievloeistof	im		NICU			0								NaCl;gluc5;gluc10										haloperidol						
43370	haloperidol (depot) injvlst 100mg/ml decanoaat	injectievloeistof	im		ICC			0								NaCl;gluc5;gluc10										haloperidol						
43370	haloperidol (depot) injvlst 100mg/ml decanoaat	injectievloeistof	im		PICU			0								NaCl;gluc5;gluc10										haloperidol						
43370	haloperidol (depot) injvlst 100mg/ml decanoaat	injectievloeistof	im		NICU			0								NaCl;gluc5;gluc10										haloperidol						
3921	haloperidol injvlst   5mg/ml	injectievloeistof	im		ICC			0								NaCl;gluc5;gluc10										haloperidol						
3921	haloperidol injvlst   5mg/ml	injectievloeistof	im		PICU			0								NaCl;gluc5;gluc10										haloperidol						
3921	haloperidol injvlst   5mg/ml	injectievloeistof	im		NICU			0								NaCl;gluc5;gluc10										haloperidol						
3921	haloperidol injvlst   5mg/ml	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										haloperidol						
3921	haloperidol injvlst   5mg/ml	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										haloperidol						
3921	haloperidol injvlst   5mg/ml	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										haloperidol						
148806	heparine infvlst 500ie/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										heparine						
148806	heparine infvlst 500ie/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										heparine						
148806	heparine infvlst 500ie/ml	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										heparine						
89672	heparine injvlst    100ie/ml	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										heparine						
89672	heparine injvlst    100ie/ml	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										heparine						
89672	heparine injvlst    100ie/ml	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										heparine						
166464	heparine injvlst    200ie/ml	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										heparine						
166464	heparine injvlst    200ie/ml	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										heparine						
166464	heparine injvlst    200ie/ml	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										heparine						
148792	heparine injvlst  1000ie/ml	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										heparine						
148792	heparine injvlst  1000ie/ml	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										heparine						
148792	heparine injvlst  1000ie/ml	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										heparine						
16101	heparine injvlst  5.000ie/ml	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										heparine						
16101	heparine injvlst  5.000ie/ml	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										heparine						
16101	heparine injvlst  5.000ie/ml	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										heparine						
177776	hepatitis-b-immunoglobuline injv 180ie/ml	injectievloeistof	im		ICC			0								NaCl;gluc5;gluc10										hepatitis-b-immunoglobuline						
177776	hepatitis-b-immunoglobuline injv 180ie/ml	injectievloeistof	im		PICU			0								NaCl;gluc5;gluc10										hepatitis-b-immunoglobuline						
177776	hepatitis-b-immunoglobuline injv 180ie/ml	injectievloeistof	im		NICU			0								NaCl;gluc5;gluc10										hepatitis-b-immunoglobuline						
112690	hepatitis-b-vaccin injsusp 20ug/ml gsk al-adj	suspensie voor injectie	im		ICC			0								NaCl;gluc5;gluc10										hepatitis-b-vaccin						
